%NumGrains 194
%BeamCenter -341.689867
%BeamThickness 2000.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:194
%	Lattice Parameter: 2.930000 2.930000 4.676100 90.000000 90.000000 120.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr
11007	0.680014	0.719520	0.140967	-0.035760	0.224582	-0.973799	-0.732326	0.657156	0.178449	-510.525571	-109.224752	-352.854976	2.930877	2.929889	4.679003	89.947971	90.014188	120.046191	85.272514	0.019890	0.033310	46.484721	0.972222	-459.478123	-534.162463	223.063177	-534.162463	404.328846	-211.973083	223.063177	-211.973083	471.005614	-585.300461	-463.284658	207.618178	-463.284658	347.339564	-469.339240	207.618178	-469.339240	497.839020	389.112745	1.000000	
4482	-0.032640	-0.980149	0.195558	0.074364	-0.197501	-0.977478	0.996697	-0.017362	0.079334	-184.947615	19.564285	-148.155043	2.930254	2.931630	4.676500	90.052938	89.944869	120.029404	45.485103	0.026786	0.024918	129.330904	1.000000	702.960765	-311.786959	228.532552	-311.786959	-114.585829	-276.546454	228.532552	-276.546454	-156.677648	709.593401	-320.145152	305.304247	-320.145152	-223.560160	-476.186402	305.304247	-476.186402	-154.094882	288.990662	1.000000	
5049	0.440744	-0.896664	0.041704	-0.277882	-0.180472	-0.943510	0.853538	0.404258	-0.328708	-344.945972	-56.196765	-597.859068	2.928887	2.931142	4.672944	90.010691	90.049912	120.044304	71.250858	0.027534	0.034003	29.928551	0.705882	267.858916	322.669615	-314.802323	322.669615	-992.120865	429.696859	-314.802323	429.696859	-388.019076	-148.338872	468.538858	-437.058641	468.538858	-229.868440	392.416654	-437.058641	392.416654	-279.255802	402.260547	1.000000	
8196	-0.691710	0.606491	-0.392053	-0.167831	0.393014	0.904087	0.702403	0.691164	-0.170064	-570.372140	-56.803209	-528.101663	2.929870	2.929216	4.679373	90.084299	89.936006	120.032098	70.581320	0.089113	0.078093	86.231058	0.942857	590.692150	-639.427608	371.241649	-639.427608	-23.707400	-456.547414	371.241649	-456.547414	-503.422400	507.945626	-558.950613	278.220187	-558.950613	171.847769	-343.957750	278.220187	-343.957750	-354.600458	436.769453	1.000000	
7581	-0.065242	0.844391	-0.531741	0.632422	-0.377201	-0.676581	-0.771872	-0.380426	-0.509402	-328.930204	-55.804761	-170.261992	2.929488	2.930006	4.676271	90.048012	89.891685	120.037417	87.510470	0.025958	0.030443	42.174202	0.970588	474.641112	-210.797424	626.018171	-210.797424	-1013.954221	250.638581	626.018171	250.638581	24.326874	294.246190	-298.291901	473.404882	-298.291901	-798.759612	70.633294	473.404882	70.633294	-13.166361	414.768894	1.000000	
4287	-0.854961	0.457658	-0.244112	-0.234250	0.079221	0.968943	0.462784	0.885592	0.039475	-97.373960	-222.196492	-473.115657	2.930434	2.929090	4.676016	89.998242	89.941099	119.975000	57.900087	0.019508	0.025381	66.825229	0.982143	406.587778	-400.210277	-421.918466	-400.210277	-271.200483	197.378425	-421.918466	197.378425	-64.855321	324.882311	-237.419039	-339.303524	-237.419039	-385.746589	86.202863	-339.303524	86.202863	-81.615688	474.565501	1.000000	
10854	0.960902	0.236957	-0.143244	0.165887	-0.078450	0.983019	0.221696	-0.968348	-0.114691	-628.288116	35.890678	-280.071040	2.929215	2.928292	4.674951	89.895264	90.093190	119.938402	150.506085	0.071209	0.088034	63.628660	0.728571	541.888476	-70.381645	-27.434131	-70.381645	-518.116803	-1026.550350	-27.434131	-1026.550350	-502.402614	-367.846279	-302.243046	146.236015	-302.243046	-148.160775	-553.495080	146.236015	-553.495080	342.272552	447.728458	1.000000	
3868	-0.476609	-0.867878	0.140114	0.192775	-0.258678	-0.946532	0.857719	-0.424116	0.290593	-219.874342	-240.765131	-231.747929	2.929432	2.930163	4.675159	90.027048	89.985387	119.979669	47.099395	0.020392	0.024064	67.816785	0.971429	302.771944	-152.933441	-54.100422	-152.933441	-320.619919	-97.757294	-54.100422	-97.757294	-116.763644	239.622455	-86.566010	-126.088468	-86.566010	-161.373590	-124.888678	-126.088468	-124.888678	-196.192221	364.219070	1.000000	
5439	-0.655017	-0.726698	0.207032	-0.466954	0.173886	-0.867016	0.594059	-0.664585	-0.453233	-27.050656	-141.805766	-589.550142	2.928861	2.926245	4.676309	90.051243	89.991523	119.934564	45.525585	0.021276	0.020459	66.903421	1.000000	-80.150341	-71.670550	-885.197739	-71.670550	-2.255034	50.556886	-885.197739	50.556886	-885.272472	-171.030021	-30.836002	-925.883564	-30.836002	140.139522	8.627107	-925.883564	8.627107	-880.892804	233.508994	1.000000	
8916	-0.548366	0.824803	-0.137822	0.046180	0.194428	0.979829	0.834962	0.530940	-0.144707	-143.185828	-146.678885	-342.101871	2.930526	2.927536	4.677062	90.057979	89.942315	119.985310	43.754431	0.014390	0.016355	49.092059	0.958333	-161.256808	-712.022064	-493.204192	-712.022064	-3.070341	-148.273655	-493.204192	-148.273655	-144.231326	-153.856121	-641.664058	-529.302869	-641.664058	-62.012684	-223.097404	-529.302869	-223.097404	-162.471912	273.008146	1.000000	
