%NumGrains 268
%BeamCenter -4.686603
%BeamThickness 2.000000
%GlobalPosition 1.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:229
%	Lattice Parameter: 2.870000 2.870000 2.870000 90.000000 90.000000 90.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	PhaseNr
5485	0.367644	0.658428	-0.656742	-0.257999	0.750693	0.608192	0.893462	-0.054160	0.445861	192.463894	77.932016	45.468837	2.868647	2.869547	2.868390	90.010133	90.014982	90.017429	200.641154	0.063963	0.077802	142.608584	0.705882	-308.030559	131.460073	-45.246229	131.460073	-308.540278	-223.783230	-45.246229	-223.783230	-573.377147	725.597756	98.552448	-98.790159	98.552448	-429.697822	-82.208729	-98.790159	-82.208729	-182.035460	1.000000	
5372	-0.459547	0.554814	-0.693540	0.480918	0.811939	0.330868	0.746683	-0.181487	-0.639944	220.004553	-363.283913	-27.326668	2.867487	2.867822	2.868086	89.941821	90.021601	89.968499	328.163484	0.107943	0.138898	158.972027	0.603659	-1390.130252	-125.782215	143.545374	-125.782215	-348.843666	-201.311037	143.545374	-201.311037	-563.058945	-621.133164	-233.301719	304.210170	-233.301719	-42.072261	-407.992802	304.210170	-407.992802	-150.082448	1.000000	
1602	-0.569331	0.818372	0.078294	-0.821993	-0.568256	-0.037570	0.013745	-0.085747	0.996222	-190.727329	-149.359387	2.006146	2.869699	2.869589	2.868399	90.031577	89.991542	90.002371	224.511068	0.057819	0.085743	163.545025	0.831250	-156.038854	44.072925	-298.437938	44.072925	-144.342294	108.402069	-298.437938	108.402069	-505.695657	98.950473	108.552823	-362.474844	108.552823	116.467491	17.318429	-362.474844	17.318429	-220.264447	1.000000	
10023	-0.343271	0.911588	0.226213	-0.534746	-0.387687	0.750830	0.772148	0.136771	0.620549	-281.806175	230.191672	-22.637308	2.869572	2.867368	2.869172	90.027299	90.025018	89.982213	156.346871	0.044777	0.054662	161.916152	0.875000	-955.835167	133.418847	-147.018421	133.418847	35.018595	-103.185069	-147.018421	-103.185069	-434.067387	-147.348155	21.388075	-139.654440	21.388075	-139.018109	59.611889	-139.654440	59.611889	159.866774	1.000000	
3067	0.338036	-0.927013	-0.162416	0.318034	-0.049905	0.946765	-0.885769	-0.371694	0.277952	200.389410	-238.621105	0.914803	2.869258	2.868612	2.870979	89.995009	89.970252	89.982345	102.082845	0.030429	0.035982	253.411300	1.000000	-548.071161	-118.876737	55.719550	-118.876737	425.763107	-68.274186	55.719550	-68.274186	-278.954785	260.049876	43.586971	-38.814924	43.586971	-57.236845	-73.031818	-38.814924	-73.031818	41.216770	1.000000	
14054	0.258410	-0.792761	0.552046	-0.443235	0.410458	0.796911	-0.858351	-0.450615	-0.245313	-256.333901	-10.759639	0.549582	2.869559	2.869212	2.870179	89.967644	90.023933	90.009346	84.260294	0.020123	0.032634	309.992616	1.000000	-437.205280	-9.124316	-21.494997	-9.124316	324.882006	-17.133543	-21.494997	-17.133543	-253.888326	-43.675189	-13.682200	-27.425677	-13.682200	69.859611	4.464515	-27.425677	4.464515	-30.094782	1.000000	
4372	-0.367162	-0.656563	0.658875	0.259050	0.608145	0.750368	-0.893356	0.446189	-0.053205	173.096950	106.241314	27.420115	2.868158	2.868627	2.867962	90.008338	90.006411	90.004531	318.545762	0.183914	0.176204	136.952534	0.601190	-530.206498	-70.878796	-54.267614	-70.878796	-720.504909	80.204487	-54.267614	80.204487	-579.929801	1042.765503	-260.232865	230.767616	-260.232865	-706.169852	158.211060	230.767616	158.211060	-71.509060	1.000000	
10042	-0.559110	0.388223	0.732584	-0.797928	-0.491948	-0.348279	0.225183	-0.779276	0.584827	-267.732551	227.866381	-25.941302	2.869750	2.869286	2.868491	89.982508	89.996964	90.017028	177.456312	0.038547	0.060009	160.656828	0.798780	-217.356711	61.915573	-273.525804	61.915573	-229.201952	-65.440357	-273.525804	-65.440357	-415.288458	-43.019897	-77.073499	-140.571931	-77.073499	-61.003693	-82.941290	-140.571931	-82.941290	50.134007	1.000000	
11321	-0.278094	-0.798718	0.533585	-0.247385	0.596313	0.763683	-0.928151	0.080375	-0.363422	-251.371249	-262.202155	-33.161532	2.868586	2.868287	2.870031	89.959242	89.983409	90.023983	156.918771	0.028963	0.051792	164.117971	0.886076	-854.898682	94.728461	-180.054640	94.728461	94.643084	-169.558896	-180.054640	-169.558896	-318.856520	173.074641	139.901882	-57.494666	139.901882	158.029375	166.956394	-57.494666	166.956394	-232.707311	1.000000	
13205	0.719419	0.557064	0.414869	-0.673729	0.414427	0.611833	0.168898	-0.719673	0.673456	188.074232	172.040291	7.214598	2.868980	2.868914	2.868504	89.981461	90.046525	90.040832	183.905820	0.057702	0.071851	143.917807	0.753165	-844.268823	-2.048931	-98.944256	-2.048931	193.788788	-142.818627	-98.944256	-142.818627	-605.175334	-142.704322	97.245172	-304.802847	97.245172	301.450379	14.073203	-304.802847	14.073203	-125.693948	1.000000	
